conversation_id_str,full_text_comments,full_text_comments_preprocessed
2.000464528321172e+18,Prabowo arah pembinaan perumahan mangsa bencana di Sumatera dipercepat #BHdunia Arahan itu dikeluarkan selepas Presiden Prabowo mengadakan siri lawatan pemeriksaan di lapangan ke kawasan yang dilanda bencana https://t.co/LFRoPuYEA6,prabowo arah pembinaan perumahan mangsa bencana sumatera dipercepat bhdunia arahan dikeluarkan selepas presiden prabowo mengadakan siri lawatan pemeriksaan lapangan kawasan dilanda bencana
2.0004401440176748e+18,@seanymous mo jadi presiden dia y,seanymous presiden
2.000350465561916e+18,@yaniarsim @UNDP @UNICEF @prabowo Yuk antar pulau mending merdeka semua aja. Ngk usah dianggap presiden mah,yaniarsim undp unicef prabowo yuk pulau mending merdeka ngk dianggap presiden
2.000464266072408e+18,Presiden prabowo menekankan pentingnya percepatan hunian bagi para korban terdampak bencana banjir dan longsor di Sumatera #SemuaTanganiBencana https://t.co/MGjKVdVMs0,presiden prabowo menekankan percepatan hunian korban terdampak bencana banjir longsor sumatera semuatanganibencana
2.000464245583164e+18,Yg nyuruh udah tua msh nyalon siapa???? Yg milih jg aneh udah tau udah tua malah disuruh kerja krn 'kasian'. Dah tau kerjaan presiden tu ga dikit dan ga gampang :/,nyuruh tua msh nyalon milih aneh tua disuruh kerja krn kasian dah kerjaan presiden dikit gampang
2.000464161466356e+18,TNI-Polri bergerak cepat melaksanakan perintah Presiden untuk segera menjangkau dan membantu masyarakat yang terisolir akibat bencana. https://t.co/6U3kdjbsB6,tni polri bergerak cepat melaksanakan perintah presiden menjangkau membantu masyarakat terisolir akibat bencana
2.0004640632735544e+18,Presiden menekankan pentingnya peran TNI-Polri dalam operasi ini. Bukti bahwa negara hadir dalam setiap kesulitan rakyat. #NegaraHadir #TNI_POLRI https://t.co/11HlIFmsEu,presiden menekankan peran tni polri operasi bukti negara hadir kesulitan rakyat negarahadir tni_polri
2.0004639706549624e+18,Di saat rakyat tertimpa musibah perhatian pemimpin sangat berarti. Apresiasi atas langkah cepat Presiden Prabowo ke daerah terdampak. #SemuaTanganiBencana https://t.co/iGZHTuDUeu,rakyat tertimpa musibah perhatian pemimpin apresiasi langkah cepat presiden prabowo daerah terdampak semuatanganibencana
2.0003927230069844e+18,@abu_waras Nabi musa as: utusan Allah Swt dan sbgai rakyat segala tindakan y bijaksana mengutamakan umat y.. Prabowo: sbgai presiden yg punya segala akses dan anak buah.. Gak aple membandingkan y..,abu_waras nabi musa utusan allah swt sbgai rakyat tindakan bijaksana mengutamakan umat prabowo sbgai presiden akses anak buah gak aple membandingkan
2.000463909745284e+18,Keluar keluar jadi presiden,presiden
2.000268973976486e+18,@OposisiCerdas Bayangin ketua komisi 3 ini kader gerindra gak mungkin si rohman ini ambil sikap tanpa sepengetahuan ketua partai yaitu prabowo yg sekaligus presiden. Mau dibantah kayak apapun ini terlalu berkaitan https://t.co/EMqUK4epS7,oposisicerdas bayangin ketua komisi kader gerindra gak rohman ambil sikap sepengetahuan ketua partai prabowo presiden dibantah kayak apapun berkaitan
2.0004637511209083e+18,TNI-Polri untuk Negeri. Di bawah arahan Presiden seluruh sumber daya dikerahkan untuk memastikan setiap paket bantuan sampai ke tangan yang membutuhkan. https://t.co/SQ96Og7Zx8,tni polri negeri arahan presiden sumber daya dikerahkan paket bantuan tangan membutuhkan
2.00038731105874e+18,@DuraranD @MuhammadTuhasan Betul. Malah SBY bs jadi presiden lagi habis menetapkan tsunami bencana nasional,durarand muhammadtuhasan sby presiden habis menetapkan tsunami bencana nasional
1.99946655893518e+18,@aniesbaswedan Tapi presiden masih tutup mata untuk menetapkan status bencana nasional. Gimana ya sebagai rakyat agar bisa status bencana nasional tersebut di tetapkan? ,aniesbaswedan presiden tutup mata menetapkan status bencana nasional gimana rakyat status bencana nasional tetapkan
1.99987313180534e+18,@Mdy_Asmara1701 KAPOLRI saat ini kekuasaannya tertinggi presiden aja ga brani,mdy_asmara kapolri kekuasaannya tertinggi presiden brani
2.0004629376524493e+18,Presiden RI Prabowo Subianto menegaskan komitmen pemerintah untuk menertibkan para pelaku pembalakan liar. #presiden #prabowosubianto #pembalakanliat #aceh #radio #idola #smg #indonesia https://t.co/dswq92Yk47,presiden prabowo subianto komitmen pemerintah menertibkan pelaku pembalakan liar presiden prabowosubianto pembalakanliat aceh radio idola smg indonesia
2.0004627011984463e+18,Presiden RI Prabowo Subianto menegaskan komitmen pemerintah untuk menertibkan para pelaku pembalakan liar. #presiden #prabowosubianto #pembalakanliat #aceh #radio #idola #smg #indonesia https://t.co/c2k5lHSPpA,presiden prabowo subianto komitmen pemerintah menertibkan pelaku pembalakan liar presiden prabowosubianto pembalakanliat aceh radio idola smg indonesia
2.0004626811623547e+18,Dukung Asta Cita Presiden RI Bhabinkamtibmas Polsek Kuripan Aipda Wawan Adi dan Briptu M. Nur Hidayat bersama kelompok tani Al-Barokah melaksanakan monitoring pertumbuhan tanaman jagung @divisihumaspolri @humaspoldajatim @ssdmpolri #jagung #jagungpolri #astacita https://t.co/lWD8GGziqb,dukung asta cita presiden bhabinkamtibmas polsek kuripan aipda wawan adi briptu nur hidayat kelompok tani barokah melaksanakan monitoring pertumbuhan tanaman jagung divisihumaspolri humaspoldajatim ssdmpolri jagung jagungpolri astacita
2.0001916247358305e+18,@KangManto123 Jadi dah presiden,kangmanto dah presiden
2.000263819126559e+18,@KotaNusantara Kebijakan Presiden Prabowo ini bentuk nyata dorongan ke arah pertanian modern dan sejahtera,kotanusantara kebijakan presiden prabowo bentuk nyata dorongan arah pertanian modern sejahtera
2.0001032861927017e+18,@puddleday @PandaMerahku @ponderingtyper Sing dikeluarkan bkn minta lepas. googling dong. Ga bisa liat konteks sejarah dan karakter org2nya? Sing maju krn mrs didepak. Makany LKY bilang kita harus bersatu dan maju krn mrk merasakan sakitnya didepak. kl aceh merdeka yg ada rebutan gas alam dan posisi presiden dungu,puddleday pandamerahku ponderingtyper sing dikeluarkan bkn lepas googling konteks sejarah karakter orgnya sing maju krn mrs didepak makany lky bilang bersatu maju krn mrk merasakan sakitnya didepak aceh merdeka rebutan gas alam posisi presiden dungu
2.000350215824671e+18,@salam4jari Yah.. Ternyata presiden @prabowo gak ada apa2nya,salamjari yah presiden prabowo gak apanya
2.000410961501733e+18,@hacippuw Cukup ya cukup tadi cap di kelapa di samain sama sticker bantuan Presiden sekarang sama vicky nanti ada apa lagi ,hacippuw cap kelapa samain sticker bantuan presiden vicky
1.999793594824336e+18,@indepenSumatera Presiden omon² nilainya 11 dari 100 https://t.co/cbYpyOc6MF,indepensumatera presiden omon nilainya
2.0002633080213056e+18,@KotaNusantara Rumah layak buat semua Presiden Prabowo wujudkan keadilan sosial lewat program nyata,kotanusantara rumah layak presiden prabowo wujudkan keadilan sosial program nyata
1.999748076265964e+18,@arjunaskykok hmmm tp klo udh ke presiden sih hope gue tinggi ya syg bgt klo indo cmn jdi cukup aja. hrus ada pemimpin yg brani ngedobrak nge-lead dgn brani utk jd negara maju indo sudah terlalu bnyk ditindas gue rasa,arjunaskykok hmmm klo udh presiden hope syg bgt klo indo cmn jdi hrus pemimpin brani ngedobrak nge lead dgn brani utk negara maju indo bnyk ditindas
1.999857825078772e+18,@KenapeAje @AmeliaFitri648 @erm_siangmalam @SoundOfYogi @aniesbaswedan Buzzer buzzer makan tuh presiden omon2.,kenapeaje ameliafitri erm_siangmalam soundofyogi aniesbaswedan buzzer buzzer makan tuh presiden omon
2.000461526612767e+18,Respek buat kepemimpinan presiden prabowo dan jajarannya yang gerak cepat memberikan bantuan untuk warga terdampak bencana #SemuaTanganiBencana https://t.co/wQIOLn4ZQa,respek kepemimpinan presiden prabowo jajarannya gerak cepat bantuan warga terdampak bencana semuatanganibencana
2.000461509517009e+18,Presiden Prabowo hadir menengok para korban bencana di Aceh #SemuaTanganiBencana https://t.co/errqffsgkQ,presiden prabowo hadir menengok korban bencana aceh semuatanganibencana
2.0004284788611072e+18,@Tan_Mar3M @DPR_RI semakin kesini semakin gila negara ini...lalu apakah kita punya presiden????masalah sederhana pun seakan belibet org awam pun tau UU itu posisi paling atas tapi kalah sama perkap...dan anehnya politisi diam semua malah membela yg ga bener bener2 negara edan skrg ini indonesiaku,tan_marm dpr_ri kesini gila negara presiden sederhana seakan belibet org awam posisi kalah perkap anehnya politisi diam membela bener bener negara edan skrg indonesiaku
2.000461432601908e+18,bantuan dari presiden tiba langsung ke titik2 terdampak #SemuaTanganiBencana https://t.co/eOGTjszbL3,bantuan presiden langsung titik terdampak semuatanganibencana
2.000461385575392e+18,Lumajang Polmas Polsek Lumajang Kota Polres Lumajang aktif mengimplementasikan program Asta Cita Presiden dan peran Polisi Penggerak Ketahanan Pangan Nasional dengan Melakukan giat pengecekan pekarangan pangan bergizi di Kel. Ditotrunan (15/12/2025) https://t.co/oYLMsvcQN3,lumajang polmas polsek lumajang kota polres lumajang aktif mengimplementasikan program asta cita presiden peran polisi penggerak ketahanan pangan nasional giat pengecekan pekarangan pangan bergizi kel ditotrunan
2.000461307674604e+18,Negara hadir saat bencana. Bantuan presiden resmi cair. #SemuaTanganiBencana https://t.co/cjjDJSPTKb,negara hadir bencana bantuan presiden resmi cair semuatanganibencana
2.000461173515547e+18,Kepala Suku Aikai Paniai Terharu Terima Bantuan Motor dari Presiden Prabowo untuk Usaha Ojek Baca selengkapnya di https://t.co/qIwyAKdk1O https://t.co/aVq5qkjf8f #PrabowoSubianto #PapuaTengah #Paniai #MasyarakatAdat #BantuanPresiden #OjekPapua #NegaraHadir #IndonesiaMaju,kepala suku aikai paniai terharu terima bantuan motor presiden prabowo usaha ojek baca selengkapnya prabowosubianto papuatengah paniai masyarakatadat bantuanpresiden ojekpapua negarahadir indonesiamaju
2.0004611694134725e+18,presiden prabowo langsung arahkan pengawasan ketat #SemuaTanganiBencana https://t.co/cdg5H0Ym7x,presiden prabowo langsung arahkan pengawasan ketat semuatanganibencana
2.0004610907032207e+18,Presiden Prabowo hadir menengok para korban bencana di Aceh #SemuaTanganiBencana https://t.co/soEdDGPLpf,presiden prabowo hadir menengok korban bencana aceh semuatanganibencana
2.000461002077553e+18,Presiden aja dibohongin sama dia mah ,presiden dibohongin
1.999872975475188e+18,@indepenSumatera Ini menteri2 dari kubu jokowi kayaknya sdh merencanakan hal makar seperti ini...bencana ditangani lambat banyak alasan dan akhirnya membuat marah banyak korban..ini sdh direncanakan geng solo..tapi presiden juga telmi.,indepensumatera menteri kubu jokowi kayaknya sdh merencanakan makar bencana ditangani lambat alasan marah korban sdh direncanakan geng solo presiden telmi
2.0004590599260984e+18,@kompascom Gas langka harga melambung antrean padat presiden dan mentrinya budeg kupingnya,kompascom gas langka harga melambung antrean padat presiden mentrinya budeg kupingnya
2.0004608169703017e+18,detikers siap-siap karena tahun depan pembelian LPG bakalan diperketat! Menurut Direktur Jenderal Minyak dan Gas Bumi (Migas) Laode Sulaeman kebijakan tersebut akan tercantum dalam Peraturan Presiden (Perpres) yang sedang disusun. #detikfinance #LPG #3KG #Diperketat https://t.co/qXkrlP8jRi,detikers pembelian lpg diperketat direktur jenderal minyak gas bumi migas laode sulaeman kebijakan tercantum peraturan presiden perpres disusun detikfinance lpg diperketat
2.0004607888433684e+18,Finally bantuan presiden sudah cair dan siap untuk dibagikan kepada masyarakat #SemuaTanganiBencana https://t.co/GmSHZbh8GP,finally bantuan presiden cair dibagikan masyarakat semuatanganibencana
2.0004607649819853e+18,gue udah mewanti2 ortu buat jangan asal pilih presiden (lagi) nanti 4 tahun mendatang. gue jg nyesel bgt dulu pernah pro jkw kok pdhl aslinya semanipulatif itu. bersyukur gue kuliah ambil sosio jd bikin gue melek bgt,mewanti ortu jangan pilih presiden nyesel bgt pro jkw pdhl aslinya semanipulatif bersyukur kuliah ambil sosio bikin melek bgt
2.0002644038880013e+18,@KotaNusantara Sekolah Rakyat idenya Presiden Prabowo jadi awal buat banyak orang berani bermimpi besar,kotanusantara sekolah rakyat idenya presiden prabowo berani bermimpi
2.0004606370388667e+18,Presiden prabowo hadir memastikan penanganan bencana di Aceh sumbar dan Sumsel berjalan cepat. Negara benar2 hadir #SemuaTanganiBencana https://t.co/CDE03N2xkI,presiden prabowo hadir penanganan bencana aceh sumbar sumsel berjalan cepat negara hadir semuatanganibencana
2.0004060156790825e+18,@Mdy_Asmara1701 Presiden omon² 11 dari 100 https://t.co/48VtHQYu73,mdy_asmara presiden omon
2.0003911863062328e+18,@Jumianto_RK Dia sudah tak ku anggap presiden.,jumianto_rk anggap presiden
2.000460380724978e+18,Gibi nih punya presiden gak bisa main hape. Kudet sama teknologi. Sosmed aja harus ajudan yang pegang. Berita sosmed kudu sama si teddy yang kasih tau. Wawlahi gw tiap kali buka instagram KENYATAANNYA GAK KAYAK FOTO-FOTO MEDIA PRESIDEN. Capek gw ngelaknat pemerintah melulu.,gibi presiden gak main hape kudet teknologi sosmed ajudan pegang berita sosmed kudu teddy kasih wawlahi kali buka instagram kenyataannya gak kayak foto foto media presiden capek ngelaknat pemerintah melulu
2.0003927230069844e+18,@abu_waras Makin jelas arah presiden omon² https://t.co/BYECtkGWiJ,abu_waras arah presiden omon
2.00046006470092e+18,Bantuan presiden cair. Fokus pemulihan dan keselamatan warga terdampak dan peringatan tegas dari presiden untuk jaga lingkungan #SemuaTanganiBencana https://t.co/zPeZ1iqgMD,bantuan presiden cair fokus pemulihan keselamatan warga terdampak peringatan presiden jaga lingkungan semuatanganibencana
2.000460006370726e+18,kok bisa orang bela presiden kaya bela nabi,bela presiden kaya bela nabi
2.000160484323193e+18,@mmdtpb1 @BiLLRaY2019 Pertanyaan menarik. Dalam konteks bencana baru-baru ini di Sumatera Presiden Prabowo menggunakan frasa tongkat Nabi Musa untuk menyatakan keterbatasan manusiawi bukan solusi instan. Beberapa sumber seperti JATAM melihatnya sebagai pengalihan dari isu deforestasi sementara,mmdtpb billray menarik konteks bencana sumatera presiden prabowo frasa tongkat nabi musa keterbatasan manusiawi bukan solusi instan sumber jatam pengalihan isu deforestasi
2.000459925060002e+18,Presiden prabowo mendesak pengawasan ketat pembalakan luar supaya bencana alam tak terjadi lagi #SemuaTanganiBencana https://t.co/6KzqOfzeRe,presiden prabowo mendesak pengawasan ketat pembalakan bencana alam semuatanganibencana
2.000447587850355e+18,@sudirmansaid Presiden @prabowo tidak berkutik atau juga malah bersekutu dg kapolri ?,sudirmansaid presiden prabowo tidak berkutik bersekutu kapolri
2.0004597255159524e+18,Presiden Prabowo menekankan percepatan hunian untuk para korban bencana #SemuaTanganiBencana https://t.co/WOGG76ZkHm,presiden prabowo menekankan percepatan hunian korban bencana semuatanganibencana
2.000160484323193e+18,@BiLLRaY2019 @grok apakah pantas presiden membawa2 jargon agama sebagai alibi untuk menutupi kegagapannya menghadapi bencana ?,billray grok presiden membawa jargon agama alibi menutupi kegagapannya menghadapi bencana
2.0004595057805967e+18,Alhamdulillah bantuan presiden sudah cair. Provinsi Rp20 M kab/kota Rp4 M. Saatnya kerja cepat bantu warga #SemuaTanganiBencana https://t.co/INezM6aUQ9,alhamdulillah bantuan presiden cair provinsi kab kota kerja cepat bantu warga semuatanganibencana
2.000261095517524e+18,@GenZNusantara Bangga banget karena Presiden Prabowo nggak ragu benahi SOP MBG demi keamanan bersama,genznusantara bangga presiden prabowo ragu benahi sop mbg keamanan
2.0004592954152348e+18,Presiden Prabowo menyampaikan salam dan semangat untuk atlet Indonesia di SEA Games 2025. Ia mengapresiasi kerja keras kontingen sepanjang pertandingan. #berita #kemenpora #menporafu #prabowosubianto https://t.co/ri8JHDb0i8,presiden prabowo salam semangat atlet indonesia sea games mengapresiasi kerja keras kontingen pertandingan berita kemenpora menporafu prabowosubianto
2.0001489269352123e+18,@BNPB_Indonesia Ini bagaimana? @provjateng @BNPB_Indonesia? apakah kalian akan biarkan Gunung Slamet meletus dan longsor membunuh ribuan rakyat yg tinggal di bawah lereng gunun seperti yg terjadi di Sumatra? Pak Presiden @prabowo Mas Wapres @gibran_tweet Kang @DediMulyadi71 https://t.co/98pwXgxBVR,bnpb_indonesia provjateng bnpb_indonesia biarkan gunung slamet meletus longsor membunuh ribuan rakyat tinggal lereng gunun sumatra presiden prabowo mas wapres gibran_tweet kang dedimulyadi
2.0004590037810708e+18,Siapa sih yang milih nih orang jd presiden Maslah besar okeee gassss okeee gassss https://t.co/nY2WcP9GJo,milih presiden maslah okeee gassss okeee gassss
